a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
CE BA 2A 4A 3D CC C2 B9 49 CC -6.000000 -5.781250 0.218750
42 4E C6 D2 49 51 C9 CF 4B 73 176.000000 170.500000 5.500000
D1 49 49 43 4E D2 52 49 CC E7 -60.000000 -56.625000 3.375000
CC A3 AC CD C5 43 B8 D1 CA 69 72.000000 72.902344 0.902344
51 CB 50 C2 C8 4D D1 CA CE F1 -144.000000 -138.250000 5.750000
50 D0 3E 46 4E CC 4C C8 32 6C 96.000000 101.125000 5.125000
49 CC 3E D0 CE D1 D2 4E 50 E3 -44.000000 -43.000000 1.000000
C8 C8 3D C5 3A 40 50 4B 4D D3 -11.000000 -11.375000 0.375000
CA 51 C7 52 D1 4C CB A8 D0 6E 112.000000 109.125000 2.875000
C7 CF 4C 42 51 4C 52 46 4C C5 -3.250000 -4.000000 0.750000
C5 4F CB 49 46 45 CF 47 C9 68 64.000000 66.625000 2.625000
47 C1 48 3B C8 48 CE 3A CA E6 -56.000000 -55.281250 0.718750
4A C9 D2 51 50 2E D2 D1 CF 64 48.000000 49.531250 1.531250
4A 41 D2 CB CA 51 51 3C 43 EC -96.000000 -100.250000 4.250000
BD 50 4C C0 B5 CA D1 45 C2 ED -104.000000 -101.679688 2.320312
CE CA 46 C2 52 51 47 BA 49 EC -96.000000 -94.250000 1.750000
CA 45 C3 B8 C5 D1 1C 52 CE DF -30.000000 -30.257812 0.257812
D0 D0 CB BC 42 C7 3A 3D C3 BA -1.250000 -2.062500 0.812500
BB BC BD C6 50 CA C3 4F 51 D8 -16.000000 -16.281250 0.281250
C4 39 C8 BF BA BA 50 4A 47 E1 -36.000000 -35.281250 0.718750
51 52 49 51 CF C3 4A 47 CE E2 -40.000000 -45.750000 5.750000
2C 47 3B 37 4D 4A B8 D1 D1 42 2.500000 2.375000 0.125000
49 CF 4B 50 50 CF C6 29 B6 6A 80.000000 74.375000 5.625000
47 C7 C5 4B CD C7 50 CA AA E8 -64.000000 -64.125000 0.125000
4C D2 40 4C C9 4B 50 CC 4E EC -96.000000 -95.000000 1.000000
42 C9 D2 CC 42 CC 15 46 AF 53 11.000000 11.273438 0.273438
B9 C4 CA CD B7 D2 C2 52 49 D8 -16.000000 -16.945312 0.945312
C9 49 C9 9F 49 4F C5 D1 47 60 32.000000 32.929688 0.929688
36 4D D0 C7 B0 BA 4E D0 C7 E0 -32.000000 -38.312500 6.312500
CA 50 52 D0 4B 4B 4E 52 41 50 8.000000 8.750000 0.750000
46 C8 CD 47 49 4F CA 4D 51 65 52.000000 51.625000 0.375000
41 45 20 51 D0 51 49 41 B4 60 32.000000 31.312500 0.687500
A0 51 C0 44 D0 45 42 51 AB 65 52.000000 51.906250 0.093750
43 4B 4C CA 4A 4A CA 51 40 E0 -32.000000 -31.750000 0.250000
D0 51 C4 45 4D 4F 46 D0 CC DC -24.000000 -27.000000 3.000000
4C CC CC D1 51 C3 50 BE 43 62 40.000000 41.000000 1.000000
C2 CD 4B D0 51 D2 B0 BC 44 65 52.000000 54.750000 2.750000
CF C6 3D D2 C7 4A CF 39 50 CA -5.000000 -4.812500 0.187500
D2 C0 49 4F 50 D1 4B CC CA EC -96.000000 -87.250000 8.750000
CB 4F D0 4D 48 D2 CB C7 B9 EA -80.000000 -78.500000 1.500000
C7 CF B3 38 D1 35 4E AF CB 59 18.000000 16.875000 1.125000
CE AD 50 51 CC 47 44 D1 AF D8 -16.000000 -16.992188 0.992188
3E 3C D1 25 C6 CB AA 48 4E C7 -3.750000 -3.750000 0.000000
37 C2 3B C9 49 4B 2E 3D 32 D7 -15.000000 -15.617188 0.617188
CB CC D2 51 CE 4D C7 BC 34 5D 26.000000 24.250000 1.750000
4A 51 BB CE AC CF AA AD D1 EA -80.000000 -75.101562 4.898438
40 CF 51 CB 47 D1 41 D1 C2 71 144.000000 142.250000 1.750000
39 B9 29 44 AE 44 4D 31 B8 BC -1.500000 -1.351562 0.148438
42 C7 CD 4E CC CB D1 CF 4F 5A 20.000000 19.125000 0.875000
2F 51 50 4C B9 30 CC CD C1 EB -88.000000 -85.277344 2.722656
D1 50 3B 49 CC CB B1 37 CF 4F 7.500000 5.945312 1.554688
CC 22 CA CE 52 4E C5 D1 C2 57 15.000000 17.843750 2.843750
CC B9 CE C9 C8 C9 D1 39 40 6B 88.000000 89.000000 1.000000
51 4C D0 CB C3 C4 52 4A C1 F2 -160.000000 -152.500000 7.500000
C9 44 33 31 C5 D2 50 CC D0 DB -22.000000 -21.250000 0.750000
C3 52 CA CA D1 51 35 C3 CF 6F 120.000000 116.937500 3.062500
C4 CB 50 52 D1 4A 50 50 C9 71 144.000000 139.000000 5.000000
4D BC 51 28 BB 49 43 38 51 59 18.000000 18.312500 0.312500
2F C7 C4 3A C8 BA BC C0 4C 54 12.000000 10.812500 1.187500
D1 9B 4B 49 D1 D0 3B 4F 3C 6F 120.000000 124.500000 4.500000
D0 A8 CA 50 48 BE CF 51 47 6A 80.000000 81.687500 1.687500
47 34 CB 51 CB 3C 34 BA 3D E0 -32.000000 -33.250000 1.250000
4D 3D C9 C5 B9 D0 51 C5 D0 E7 -60.000000 -58.250000 1.750000
4B 4D CC 52 C2 98 D1 C1 49 5B 22.000000 21.843750 0.156250
C0 4A 50 50 41 CA C8 51 C1 50 8.000000 8.250000 0.250000
3E D0 D2 3B D1 47 CA 35 AF 44 3.000000 4.898438 1.898438
52 52 38 C9 4F 47 D2 52 D2 65 52.000000 47.500000 4.500000
C9 46 CC D1 C4 50 CD 49 51 64 48.000000 49.000000 1.000000
CA 49 45 50 B4 51 46 4A 52 6D 104.000000 105.625000 1.625000
46 CB C9 51 4D 50 44 48 52 52 10.000000 11.250000 1.250000
CF C3 32 50 4E 4C 1F D2 51 F1 -144.000000 -139.926758 4.073242
BB D2 48 CE 4F 43 4E 52 49 E9 -72.000000 -75.312500 3.312500
CF 1C 51 B4 C1 44 41 CC C8 61 36.000000 37.906250 1.906250
33 CA D1 C9 CB CD 40 43 52 52 10.000000 8.343750 1.656250
C4 51 46 51 1F 2F C6 41 46 57 15.000000 15.367188 0.367188
D1 C9 CD 4F 40 43 4A 4F 4C 28 0.250000 -0.625000 0.875000
51 0E 52 CE CE 50 33 D2 C2 56 14.000000 11.593750 2.406250
D1 D2 44 51 3A 4C B6 51 42 51 9.000000 9.625000 0.625000
35 41 CD 1F D1 4C 50 4D 43 E3 -44.000000 -42.300781 1.699219
BB B0 50 D0 C9 D1 CC D2 3D 63 44.000000 44.312500 0.312500
CB 47 4F 3D C4 AE C6 33 4D C4 -3.000000 -3.773438 0.773438
41 4F CB 49 D0 C8 51 D1 3E F1 -144.000000 -136.250000 7.750000
CF 4D 51 BC C7 46 43 C8 C9 6A 80.000000 77.125000 2.875000
CF 4E 51 CA C2 51 4B D0 4D 74 192.000000 177.750000 14.250000
4C 4E D0 52 CE 38 CA 3F 50 61 36.000000 31.750000 4.250000
51 D1 C8 C4 B4 39 52 C4 50 E2 -40.000000 -39.875000 0.125000
4E CC D2 2B B9 4C 2C B2 4E E2 -40.000000 -40.839844 0.839844
CB CD D0 35 46 C6 C0 B8 BC 59 18.000000 17.187500 0.812500
3B 4C CB 4F 50 46 38 B8 BF 58 16.000000 17.125000 1.125000
32 D1 4B 49 C7 51 4E 51 47 30 0.500000 -0.593750 1.093750
2E 2F C0 C5 44 4E 41 CC C9 57 15.000000 15.093750 0.093750
C6 CA 51 CE D0 52 3A 50 CE E9 -72.000000 -73.750000 1.750000
4E 4F D2 44 44 4A 42 D1 51 55 13.000000 15.500000 2.500000
BE D2 CD CB CB CB 50 CC 51 65 52.000000 54.625000 2.625000
CC 4B D1 52 23 4B 51 51 AC 62 40.000000 37.843750 2.156250
C9 D2 D1 D0 AC 45 D1 40 C6 5E 28.000000 30.687500 2.687500
4D 51 C8 41 47 4B 51 48 A3 63 44.000000 46.703125 2.703125
C9 C1 35 50 C4 CA CC A4 D2 50 8.000000 8.375000 0.375000
4E CD C8 C9 51 C4 CA 4D AE 68 64.000000 72.812500 8.812500
3A C2 C6 4F C4 C1 49 51 4D 67 60.000000 60.125000 0.125000
BE 30 4F D1 C8 C2 A9 4E 4E E5 -52.000000 -52.359375 0.359375
C1 46 CB 43 4A 4F CC 46 4A 67 60.000000 62.625000 2.625000
9C 3F 45 39 BE 3D 52 2D 51 63 44.000000 45.167969 1.167969
49 4B 3E BE CF 4D C8 50 51 D1 -9.000000 -10.000000 1.000000
CB 50 40 C6 50 CA 45 4B C5 EC -96.000000 -100.000000 4.000000
C9 44 D1 C2 CA B6 CD D2 C6 6D 104.000000 99.875000 4.125000
47 50 D1 39 43 CE 41 D1 D1 EB -88.000000 -85.062500 2.937500
2F 48 4C C5 4E 51 D2 D2 9A 54 12.000000 11.703125 0.296875
52 3B CD CE 42 D2 C9 C1 4B 67 60.000000 61.750000 1.750000
4C BE C3 BA CC B0 3B C0 3A E1 -36.000000 -35.156250 0.843750
41 4F C7 4A 4D 45 48 43 D0 5E 28.000000 29.750000 1.750000
C6 D0 50 4A D0 51 50 4F 45 67 60.000000 60.750000 0.750000
28 8F CC D1 C4 D2 BE 42 3F D2 -10.000000 -10.582031 0.582031
45 52 47 CF 51 CF C8 4D 39 EE -112.000000 -108.375000 3.625000
51 44 D1 3C 3D D1 D1 C7 CE 66 56.000000 56.000000 0.000000
C9 4B 4E 49 3B 49 CA CA 48 E1 -36.000000 -34.937500 1.062500
C8 C0 43 42 B7 BD 43 31 51 5D 26.000000 24.968750 1.031250
4C C6 CC CF 51 BF 39 C9 C2 6B 88.000000 85.062500 2.937500
49 B9 D1 3D CF CE CC D1 CE 4F 7.500000 6.500000 1.000000
CD 41 4D CB D0 49 CC D0 38 68 64.000000 68.125000 4.125000
4C 3E D0 4D 4D D0 D1 D2 47 62 40.000000 35.750000 4.250000
D0 CB 46 46 D1 D1 3C A1 C1 70 128.000000 124.007812 3.992188
4D D0 4F 3C 4C B8 43 45 48 6A 80.000000 76.500000 3.500000
52 C8 CC AA CD D2 C5 51 D1 D7 -15.000000 -17.312500 2.312500
23 D2 BD C8 CF 48 C9 C5 46 D7 -15.000000 -17.476562 2.476562
44 AE CD CE BE 4F 51 CE C6 DC -24.000000 -21.531250 2.468750
BA 51 51 BE 4E 49 CE 42 4A E0 -32.000000 -30.625000 1.375000
41 19 BD D2 D0 4C 51 41 C0 E7 -60.000000 -56.703125 3.296875
CC A1 4A 44 3E 40 4D 48 BA 60 32.000000 32.468750 0.468750
4A 4A C5 C3 47 CB 32 D0 4E 59 18.000000 18.218750 0.218750
4B 4E D2 C1 C3 4A 4D C1 4D E1 -36.000000 -33.562500 2.437500
52 3D 4A CA AA CC CF 50 A1 EC -96.000000 -90.515625 5.484375
CB CF CB 52 4E 4B 4D 4A CD E9 -72.000000 -72.000000 0.000000
C9 D1 B9 43 4B 35 CF 42 51 D1 -9.000000 -7.750000 1.250000
3C C6 D0 47 51 CE 44 2D CE 52 10.000000 8.523438 1.476562
BB C7 BE C3 47 4F 3E 49 CB E6 -56.000000 -54.218750 1.781250
31 BD CE 3A 49 CA 49 4B 39 D5 -13.000000 -12.843750 0.156250
CD BA 52 32 52 36 47 49 37 DC -24.000000 -24.843750 0.843750
45 CA D0 46 CC 4E C2 25 50 DE -28.000000 -25.789062 2.210938
50 CB 46 D1 4E C9 AE 3E 4D 69 72.000000 69.968750 2.031250
13 C8 B8 4C 38 51 B9 D2 40 EB -88.000000 -92.832031 4.832031
4D 51 CB 51 BA 3C D0 3B 4E 69 72.000000 68.750000 3.250000
D0 4D 49 CC CB 46 CE CA 3C 68 64.000000 66.750000 2.750000
51 4B 52 CA 4E 52 50 31 4A 74 192.000000 200.187500 8.187500
9D 51 D0 40 44 51 4E A1 3E 5C 24.000000 26.164062 2.164062
4E 49 52 46 52 D1 45 4A B4 6A 80.000000 78.750000 1.250000
CA CB C6 D2 CF CF 49 D2 41 72 160.000000 165.250000 5.250000
BF C1 C5 52 44 51 CA 3F B9 4E 7.000000 8.000000 1.000000
C0 AE 40 CC 51 C9 CA 32 49 DD -26.000000 -25.281250 0.718750
4A C9 4D CD CF 52 CD BD CB EF -120.000000 -119.687500 0.312500
3A 49 D1 D1 B2 4F 4E 51 BA EE -112.000000 -112.281250 0.281250
4B 4B 4D BD 4A 4A 34 51 4A 64 48.000000 50.250000 2.250000
52 48 43 D1 43 C1 47 4C 46 D9 -18.000000 -21.687500 3.687500
3A C6 A7 4D 41 4D C6 49 B9 51 9.000000 9.007812 0.007812
BF 3F 51 D0 D2 44 D1 D0 C6 48 4.000000 3.875000 0.125000
C7 AB 28 CB 4A 41 BE C3 C7 CE -7.000000 -8.585938 1.585938
B9 C8 42 C7 49 CA 4C C0 D0 5F 30.000000 29.437500 0.562500
44 CE 3A 4D 43 CD C0 C4 D1 5A 20.000000 22.750000 2.750000
41 4D 43 50 3B CE D2 51 34 50 8.000000 2.843750 5.156250
C3 4B BC C3 4F 4F D0 CC 41 65 52.000000 51.375000 0.625000
49 47 40 CA 4A C3 C5 50 CF E2 -40.000000 -41.812500 1.812500
CE 50 45 4F 4E 4E 35 CB 52 DC -24.000000 -21.609375 2.390625
CD C6 B9 51 BF D0 3B 22 4C 64 48.000000 46.046875 1.953125
D0 47 CC 42 D1 D1 4F B9 4C 24 0.187500 -3.562500 3.750000
4C 3C 46 C9 CB D1 D1 4F 3D ED -104.000000 -110.125000 6.125000
CF C3 46 C7 50 4D D0 2E C0 EE -112.000000 -109.515625 2.484375
CB 4D CB A1 3B 48 47 BC D1 D3 -11.000000 -10.976562 0.023438
51 C2 4F 4B 50 CC BC 43 D0 6B 88.000000 82.875000 5.125000
50 3D BC 4F 4F 41 D2 D1 CC 49 4.500000 5.156250 0.656250
3F C7 C0 D0 C9 3D 49 C7 D1 C0 -2.000000 -2.531250 0.531250
48 52 42 BE C1 C4 42 52 51 E2 -40.000000 -41.250000 1.250000
D2 49 4A 50 CA 28 CF 4D 51 69 72.000000 74.625000 2.625000
B7 3A 39 CB 49 47 42 D0 51 66 56.000000 56.281250 0.281250
45 49 CA CC 4C C3 50 B3 BB E0 -32.000000 -30.125000 1.875000
B6 51 C0 BB C9 4B C9 46 CE 65 52.000000 50.625000 1.375000
51 49 C7 32 CB 40 42 45 CA E5 -52.000000 -52.843750 0.843750
4A D1 C2 45 C9 42 CD 49 B5 D9 -18.000000 -14.937500 3.062500
C3 41 BB 4B 51 CD 23 CC D2 EB -88.000000 -82.611328 5.388672
3A CB 4E CA CC 4C 51 C5 D1 60 32.000000 29.750000 2.250000
CA CB C7 52 51 4E 49 BD 4D EE -112.000000 -110.125000 1.875000
34 34 4A CF AE CB 46 4B CF E1 -36.000000 -35.703125 0.296875
51 CC 47 39 38 D2 3F D0 C9 68 64.000000 62.531250 1.468750
CF D1 4D 4A B6 51 24 4A CA E6 -56.000000 -53.218750 2.781250
C1 B4 C5 31 C2 C3 32 50 50 59 18.000000 18.156250 0.156250
D1 D0 D1 CD C8 B8 50 4B 4E E6 -56.000000 -56.750000 0.750000
CA B9 47 CB B7 4E B8 D1 50 65 52.000000 50.562500 1.437500
4A 4C 4B D2 B4 D2 51 46 52 E2 -40.000000 -39.250000 0.750000
CE CE B3 C3 CA CB 26 CC 1C 6B 88.000000 89.943359 1.943359
42 C2 4B D1 C8 4A BB 4A BC EA -80.000000 -76.562500 3.437500
42 4A 50 52 4A 48 CE C0 BC E3 -44.000000 -45.000000 1.000000
37 D2 40 C8 41 33 4B 47 50 B8 -1.000000 -0.765625 0.234375
4A C7 4D 4E CF C5 51 42 CA 63 44.000000 45.687500 1.687500
4D 47 C9 BD 51 A6 CB B9 4F 6B 88.000000 91.757812 3.757812
C0 49 C2 CC CA CB 51 82 BD E2 -40.000000 -38.851562 1.148438
CC 4A CE 44 51 D1 D2 45 50 D8 -16.000000 -11.250000 4.750000
41 52 D1 39 3D CD 46 B0 52 EA -80.000000 -83.406250 3.406250
C3 51 4C C9 4D 3A B7 D2 BE 5F 30.000000 31.000000 1.000000
B9 BB BD 42 C9 48 CC C5 CA C8 -4.000000 -3.812500 0.187500
51 52 3E 47 CA D1 BB 4D BD EF -120.000000 -114.656250 5.343750
C1 45 4C 4A 52 CA CA C1 BB EA -80.000000 -81.375000 1.375000
49 42 47 52 4A CE 4C D0 50 E3 -44.000000 -44.500000 0.500000
4D 50 49 40 49 CB 3F 50 52 5A 20.000000 19.687500 0.312500
CB C0 BC CC C0 41 52 41 C9 DD -26.000000 -26.500000 0.500000
CB C1 CC C2 C8 C8 C8 4C C3 61 36.000000 37.250000 1.250000
BE 50 4C D1 31 46 4D 48 CA 5C 24.000000 25.015625 1.015625
52 48 C4 B7 D1 36 47 50 41 ED -104.000000 -103.000000 1.000000
4D 4B 44 4D 50 52 48 CF CA 68 64.000000 65.250000 1.250000
4A 4D 52 CC 51 CC 4D CD 42 6E 112.000000 112.500000 0.500000
C8 4D D2 D2 4D D1 B5 D1 4D 59 18.000000 20.125000 2.125000
C7 4B 47 CF 4E D0 4A 50 D1 EF -120.000000 -120.500000 0.500000
45 CF 49 42 51 49 D0 C8 CE E6 -56.000000 -57.500000 1.500000
48 B0 D1 CC 3C 22 3B C9 3F 5B 22.000000 22.421875 0.421875
47 42 4C CE 44 41 CD 51 AD EB -88.000000 -85.531250 2.468750
4C 35 51 49 42 9B BB 4D A8 60 32.000000 31.555176 0.444824
51 52 C9 CE C6 CC D2 A1 D2 E5 -52.000000 -55.515625 3.515625
BB 47 C4 51 42 4C 49 C0 45 D2 -10.000000 -9.187500 0.812500
D1 4E 51 39 38 45 49 47 D1 64 48.000000 49.468750 1.468750
4F 40 51 C6 4F CD 25 CA D1 65 52.000000 53.578125 1.578125
4D CF 51 50 49 34 C5 CD CE E8 -64.000000 -64.625000 0.625000
40 49 47 4F CD 49 4C 50 35 6B 88.000000 90.562500 2.562500
49 C8 46 47 D2 D2 C9 C2 43 DF -30.000000 -27.375000 2.625000
D0 B3 50 D2 CE D1 51 B2 C8 70 128.000000 136.437500 8.437500
CC C9 C9 B5 4B D1 C3 50 3A 56 14.000000 14.625000 0.625000
C3 4F C5 BF 4A C1 C2 C9 52 C6 -3.500000 -4.062500 0.562500
CB D1 D0 52 4F 4F 44 CE 42 F4 -192.000000 -200.250000 8.250000
B1 CF 48 CB B2 D1 50 AD CB 6C 96.000000 96.585938 0.585938
CE D1 52 3F C6 4A D1 50 52 EA -80.000000 -85.500000 5.500000
4E BE D0 C8 A5 2E CC D0 47 6A 80.000000 81.562500 1.562500
20 C4 CB CB CB CD 49 2C 51 3A 1.250000 1.000000 0.250000
CA 43 C5 CD C4 4A D1 36 C0 65 52.000000 50.312500 1.687500
BD CD D2 4D 34 CD CD 51 4A 73 176.000000 169.531250 6.468750
47 45 C9 CA BC BC 47 4D BE E7 -60.000000 -61.625000 1.625000
CB B5 41 BC BE C1 2C B7 47 59 18.000000 17.453125 0.546875
CD 4E 50 3E C6 4F CB BD 4A 60 32.000000 33.406250 1.406250
51 52 51 48 D1 2E 39 C4 D2 EA -80.000000 -88.500000 8.500000
A4 49 C6 D1 C9 CC CE 49 51 E0 -32.000000 -33.156250 1.156250
4D CA C9 52 51 34 3B B4 D1 5E 28.000000 32.062500 4.062500
D2 BA 51 32 D1 C6 CF CF 96 5C 24.000000 22.132812 1.867188
CC 4F 48 D0 C1 51 4F AC CF 6D 104.000000 106.500000 2.500000
51 52 50 47 CC BB 48 D1 44 E8 -64.000000 -66.500000 2.500000
48 C9 3F 45 C2 BB 51 4D D2 5C 24.000000 24.187500 0.187500
AA 50 51 4D CC C6 20 D1 D0 EB -88.000000 -91.500000 3.500000
CC C8 CE 4A 4E 49 48 4E 49 E3 -44.000000 -48.500000 4.500000
BA CA 4A 43 45 BF C0 CD 44 DA -20.000000 -19.562500 0.437500
CE BC C2 B0 50 CB 42 43 C0 E6 -56.000000 -57.375000 1.375000
41 49 45 4C CB 4A 48 C9 4A 38 1.000000 1.125000 0.125000
C6 CD B5 4C 50 4A C5 C8 B7 EA -80.000000 -82.796875 2.796875
4A CD 06 CE CF BA C1 C6 4B 30 0.500000 0.598633 0.098633
33 4C 49 D1 A4 51 52 51 51 60 32.000000 26.871094 5.128906
4B D0 3C 49 D0 50 C9 40 C2 EE -112.000000 -108.250000 3.750000
4C D1 C3 49 52 42 4B C7 48 4E 7.000000 9.500000 2.500000
21 C1 49 4E D0 B2 38 50 19 67 60.000000 60.851562 0.851562
3A 52 49 D0 4B 43 BB 42 45 52 10.000000 11.437500 1.437500
3C D0 40 A8 46 CA 4A 41 4A 66 56.000000 59.687500 3.687500
41 40 4D BF CC 4B B1 CA C9 BD -1.625000 -1.281250 0.343750
4B CD 4A 50 C0 B4 CA 4D 50 5E 28.000000 28.875000 0.875000
C8 CA 4C 36 C9 CD C0 29 3E 62 40.000000 40.496094 0.496094
CF 39 C1 BF CF 38 D1 CE 4E 6D 104.000000 97.750000 6.250000
D1 32 38 CF BC 48 D1 D0 4D 69 72.000000 73.500000 1.500000
4D 51 46 42 B5 51 51 47 49 6F 120.000000 121.093750 1.093750
CE 51 AD 48 44 CC 4E A9 50 E8 -64.000000 -70.968750 6.968750
C4 C3 CD D2 BF 50 CC C9 CB 67 60.000000 62.125000 2.125000
CA 4F 45 3F C0 BA 4C 51 50 63 44.000000 45.000000 1.000000
26 8B C1 D1 4C BD 4B 51 CE EC -96.000000 -99.027588 3.027588
BF 4F C2 AD 40 CE BC C3 48 E4 -48.000000 -47.382812 0.617188
40 CB 48 4E 51 47 42 D1 C9 E7 -60.000000 -60.125000 0.125000
30 CA CF CD 3D C9 CF C2 50 6D 104.000000 103.812500 0.187500
CB 32 C0 52 CE C9 CB C1 CE 59 18.000000 17.187500 0.812500
4C D2 CB D2 51 CC BF CB 44 73 176.000000 182.312500 6.312500
CF CB 3A 50 41 1B 52 B4 3C D0 -8.000000 -9.347656 1.347656
C9 CC 4F 14 1F 4C BC D2 31 E4 -48.000000 -47.683594 0.316406
49 C1 41 2C D2 4F D0 D2 CA EA -80.000000 -88.625000 8.625000
4E 4E 3A 46 52 4C BE C0 C1 6C 96.000000 100.562500 4.562500
42 C4 B7 4B 49 CE 3E D2 D1 E0 -32.000000 -33.390625 1.390625
51 51 D2 D1 CD C5 4D CF 41 EC -96.000000 -83.000000 13.000000
CB 4B C9 D2 CF 40 4A 41 43 52 10.000000 10.000000 0.000000
51 B0 C2 4D 51 4C D0 2C 4D 6E 112.000000 106.937500 5.062500
CF 31 35 44 48 C8 4E D1 CA E8 -64.000000 -58.562500 5.437500
45 CA 51 B7 51 44 51 C0 3E 6C 96.000000 98.875000 2.875000
BA 4A 4A 45 51 CF C4 CD D0 EC -96.000000 -92.875000 3.125000
CF C1 C1 B9 D0 CB 43 C0 50 69 72.000000 76.437500 4.437500
51 52 C3 36 D2 32 CB CD CD EA -80.000000 -80.812500 0.812500
C4 4D CF D1 4B 4B 35 3B 44 46 3.500000 3.781250 0.281250
C2 29 C5 50 C1 C2 D1 50 4A 6D 104.000000 103.171875 0.828125
51 49 C2 42 CB 42 50 45 CA E6 -56.000000 -55.125000 0.875000
BC CC BB CE C5 39 CF 4F 4A E2 -40.000000 -39.062500 0.937500
C4 49 D0 C8 C6 CA BE C8 BC 58 16.000000 16.500000 0.500000
C1 D1 4F B7 51 C9 36 46 BE 5A 20.000000 21.781250 1.781250
52 52 48 B0 4F CB 51 45 51 67 60.000000 63.375000 3.375000
48 C0 4B 50 51 4A CC D1 C5 EA -80.000000 -82.250000 2.250000
CB B0 CD CC 4B 4F CA 52 BE E8 -64.000000 -63.250000 0.750000
CE CA 4F 49 4C CF A9 D0 D0 E4 -48.000000 -50.609375 2.609375
CE 38 C4 44 CA CC 51 CA 51 C0 -2.000000 -4.000000 2.000000
35 D0 32 46 D0 C2 44 D1 C4 DA -20.000000 -19.125000 0.875000
52 CB 35 C9 C7 44 4C 46 BD E8 -64.000000 -66.500000 2.500000
4B D1 D0 B8 C4 4C D0 50 C3 D8 -16.000000 -17.250000 1.250000
52 D0 CF B7 44 48 CD D1 C4 65 52.000000 52.187500 0.187500
2F D0 51 51 BA CA 4F 45 BF 70 128.000000 134.289062 6.289062
52 43 CB 2F 4E C2 C6 49 BC 6A 80.000000 82.984375 2.984375
4A AD 43 41 C9 D1 49 BB 38 D1 -9.000000 -8.562500 0.437500
41 46 CC 42 4B 50 CD 4A 4D 6D 104.000000 98.375000 5.625000
37 51 C2 D1 3C 4F 4F 4C BF D2 -10.000000 -5.718750 4.281250
2E D1 D0 CF CE 4C 51 4E CE F3 -176.000000 -188.562500 12.562500
CD C9 D0 CF 49 C1 2B CA 4D 5B 22.000000 22.125000 0.125000
39 40 4C C8 51 D0 45 4B B2 D0 -8.000000 -9.000000 1.000000
CF 37 45 4A C0 43 C0 51 46 67 60.000000 59.578125 0.421875
4B CE 27 19 4B 48 CF D1 C4 C2 -2.500000 -3.140625 0.640625
48 50 C3 44 CB C9 49 33 51 E6 -56.000000 -59.312500 3.312500
49 A0 CB C3 D0 CC 4A 4E C8 EA -80.000000 -86.000000 6.000000
52 42 C9 CB 50 C3 50 BA 4C 65 52.000000 50.000000 2.000000
3C B7 CF 34 3F C2 D0 CE C8 66 56.000000 55.906250 0.093750
C7 50 C5 D2 B6 4C CF 52 4B DA -20.000000 -18.843750 1.156250
4B 49 4F 51 4A 40 CC 4B D0 60 32.000000 33.000000 1.000000
CE 4A C8 48 45 D1 4D D0 50 EF -120.000000 -117.750000 2.250000
D1 4C C3 D1 4E 40 4B 50 4A F0 -128.000000 -133.125000 5.125000
CF CA 41 C8 C5 50 B3 50 D0 E6 -56.000000 -57.171875 1.171875
C9 CC 49 4F B6 46 D1 D0 D1 F0 -128.000000 -126.562500 1.437500
C5 4A CD CF 49 4E 4B 49 4C E3 -44.000000 -43.125000 0.875000
51 D0 B9 4D 40 49 3F D1 45 E9 -72.000000 -75.359375 3.359375
4F 4A 45 48 CA 40 48 CD C9 E2 -40.000000 -45.000000 5.000000
42 D1 4A D1 D1 41 44 42 4C E3 -44.000000 -44.250000 0.250000
51 D1 47 50 2C 43 49 4F 45 67 60.000000 58.750000 1.250000
CB A7 40 4F CB 4D 48 50 9F 6C 96.000000 96.609375 0.609375
4E CA CA C2 D0 4F 51 C5 3F F0 -128.000000 -128.500000 0.500000
D0 D1 C9 50 52 CC 47 CA C8 EA -80.000000 -86.875000 6.875000
C6 4C CA 50 D2 50 CE C6 4E 6C 96.000000 97.000000 1.000000
CE B4 4E CB 39 21 C2 4F BE E9 -72.000000 -68.480469 3.519531
47 CE D1 D0 C5 49 CC 48 42 D9 -18.000000 -19.187500 1.187500
49 CB 29 4F 3E CA 2B A6 4E 63 44.000000 40.831055 3.168945
D0 B2 4C D0 04 C6 50 C8 4C 6B 88.000000 88.125000 0.125000
B9 4D CD AD 49 CA CF 45 B3 4F 7.500000 9.179688 1.679688
4E 46 3C C8 C6 D1 C3 C7 46 E2 -40.000000 -41.625000 1.625000
D2 40 49 4A 4C 51 CC CD CE ED -104.000000 -108.500000 4.500000
C3 51 C1 CE C1 CD 39 C4 51 DE -28.000000 -24.843750 3.156250
CD 52 4B 35 4B D2 36 4B 49 EE -112.000000 -121.968750 9.968750
48 CE 3F 4B BF 30 C4 C9 4C E1 -36.000000 -35.375000 0.625000
41 51 3F 37 D2 4C 4D BB D1 61 36.000000 33.398438 2.601562
48 CC 49 CF B4 32 44 D1 49 6A 80.000000 78.750000 1.250000
B0 52 CC 3C C1 CF CA D2 C1 E8 -64.000000 -61.125000 2.875000
D1 4B 50 4B C2 51 50 31 4C 71 144.000000 145.093750 1.093750
CF 4A D0 36 4A 4A 50 42 45 E9 -72.000000 -71.062500 0.937500
32 CC 18 42 B8 CB B4 C3 50 60 32.000000 33.453125 1.453125
